381.50,1111.49,1481.20,1412.97,1081.87,834.06,615.77,534.76,66884.40,262142.94,96507.78,1292.63,448.04,260.18,169.74,128.66,92.43,84.55,71.72,52.45,64.47,62.29,78.18,90.39,82.83,74.41,56.27,88.10,77.74,43.21,57.43,54.19,56.74,40.40,19.67,23.34,26.95,17.21,59.02,49.65,39.54,41.31
381.60,1112.11,1484.06,1416.24,1085.17,836.87,617.94,534.74,65355.37,262142.96,99223.50,1318.43,451.84,261.49,169.99,129.35,92.82,84.63,71.85,52.47,64.58,62.46,78.25,90.42,82.47,74.06,56.40,87.84,77.68,42.94,57.11,54.05,56.51,40.29,19.76,23.51,27.10,17.71,58.78,49.97,39.98,41.21
381.70,1112.71,1487.14,1419.72,1088.67,839.86,620.25,534.74,63738.12,262142.99,102093.95,1346.42,455.93,262.86,170.28,130.07,93.25,84.70,71.99,52.50,64.68,62.66,78.30,90.45,82.10,73.71,56.54,87.55,77.61,42.66,56.78,53.88,56.26,40.16,19.84,23.66,27.25,18.26,58.50,50.32,40.43,41.12
381.80,1113.23,1490.26,1423.22,1092.17,842.86,622.58,534.77,62119.62,262143.00,104964.40,1375.23,460.12,264.23,170.58,130.78,93.69,84.76,72.12,52.56,64.76,62.87,78.35,90.48,81.75,73.38,56.70,87.26,77.53,42.40,56.45,53.70,56.00,40.03,19.91,23.81,27.39,18.83,58.20,50.69,40.88,41.05
381.90,1113.64,1493.22,1426.50,1095.44,845.67,624.75,534.81,60612.11,262143.01,107635.93,1402.80,464.10,265.50,170.89,131.44,94.11,84.81,72.24,52.63,64.83,63.08,78.38,90.51,81.44,73.09,56.85,86.98,77.44,42.16,56.14,53.53,55.77,39.90,19.96,23.93,27.50,19.39,57.91,51.06,41.29,41.00
382.00,1114.02,1496.34,1429.94,1098.86,848.62,627.04,534.88,59041.35,262139.31,110417.96,1432.85,468.32,266.82,171.23,132.10,94.55,84.85,72.37,52.71,64.90,63.31,78.40,90.54,81.14,72.80,57.02,86.68,77.33,41.93,55.82,53.33,55.52,39.75,20.01,24.05,27.61,19.99,57.60,51.46,41.72,40.95
382.10,1114.35,1499.50,1433.40,1102.29,851.58,629.34,534.97,57469.72,262128.76,113200.00,1464.87,472.61,268.15,171.58,132.77,95.01,84.88,72.50,52.80,64.96,63.55,78.41,90.57,80.84,72.52,57.20,86.38,77.22,41.71,55.51,53.13,55.27,39.60,20.05,24.16,27.70,20.61,57.27,51.88,42.14,40.92
382.20,1114.64,1502.58,1436.74,1105.60,854.45,631.57,535.08,55959.78,262109.65,115871.53,1497.94,476.80,269.42,171.93,133.39,95.45,84.91,72.62,52.90,65.01,63.78,78.42,90.60,80.57,72.26,57.37,86.08,77.10,41.50,55.21,52.93,55.02,39.45,20.08,24.26,27.79,21.23,56.95,52.29,42.55,40.90
382.30,1114.91,1505.93,1440.36,1109.17,857.56,634.00,535.22,54336.55,262072.52,118741.98,1537.41,481.39,270.80,172.33,134.06,95.93,84.94,72.74,53.02,65.06,64.04,78.42,90.62,80.29,72.00,57.57,85.74,76.95,41.29,54.88,52.70,54.75,39.28,20.12,24.36,27.86,21.90,56.59,52.75,42.98,40.89
382.40,1115.15,1509.32,1444.01,1112.77,860.71,636.46,535.38,52712.58,262013.12,121612.42,1581.93,486.07,272.18,172.74,134.72,96.42,84.96,72.87,53.14,65.11,64.31,78.42,90.63,80.02,71.75,57.77,85.40,76.79,41.09,54.56,52.46,54.47,39.11,20.15,24.46,27.93,22.59,56.22,53.22,43.41,40.89
382.50,1115.37,1512.57,1447.49,1116.20,863.72,638.83,535.56,51175.63,261934.59,124328.14,1628.94,490.57,273.51,173.14,135.34,96.89,84.98,72.98,53.26,65.15,64.56,78.41,90.63,79.77,71.52,57.97,85.06,76.63,40.90,54.26,52.23,54.21,38.94,20.17,24.55,27.98,23.26,55.87,53.68,43.83,40.89
